date,total_events,avg_goldstein,protest_events,conflict_events,govt_events
2019-12-31,47245,-0.015900095248174418,1402,4556,4900
2020-01-01,1364,-0.89193548387096766,34,214,93
2020-01-02,1051,-0.27050428163653661,31,140,68
2020-01-03,1205,0.65087136929460532,27,115,66
2020-01-04,922,0.20314533622559655,41,94,64
2020-01-05,16212,-0.47750431778929209,684,1760,1478
2020-01-06,54567,0.0335789029999816,2021,4597,5177
2020-01-07,64389,0.17130721085899769,2170,4800,5956
2020-01-08,68688,0.010402108082925736,2128,6062,6427
2020-01-09,66530,0.21743874943634459,1851,5337,6387
2020-01-10,62594,0.21882129277566542,1826,4800,5996
2020-01-11,39987,0.22792907695000866,1141,3137,3888
2020-01-12,30605,0.25475902630289171,853,2524,2895
2020-01-13,52865,0.45832970774614573,1350,3645,5205
2020-01-14,62308,0.50221961866854981,1512,4177,6154
2020-01-15,65544,0.53405803734895607,1415,3937,6147
2020-01-16,69151,0.66125724862980984,1600,3721,6948
2020-01-17,63297,0.551910833056859,1675,3714,6306
2020-01-18,40638,0.43227274964319112,1171,2699,3804
2020-01-19,32548,0.56120191716848966,896,2140,3087
2020-01-20,46638,0.57229941249624761,1311,3233,4217
2020-01-21,59633,0.69136216524407623,1393,3449,5627
2020-01-22,68874,0.60204286087638292,1689,3867,6561
2020-01-23,66237,0.52914383199722181,1575,3912,6527
2020-01-24,65356,0.56172042352653151,1703,3759,6348
2020-01-25,41672,0.52511038587060854,983,2509,4108
2020-01-26,32091,0.60868779408556906,621,2036,2964
2020-01-27,50245,0.60811025972733623,1136,3025,4999
2020-01-28,63447,0.60199694232981871,1572,3335,6221
2020-01-29,68451,0.70707951673459835,1506,3418,6796
2020-01-30,66674,0.69449260581336048,1650,3119,6799
2020-01-31,64882,0.60903640454979824,1499,3291,6414
2020-02-01,42830,0.58500817184216658,870,2170,4087
2020-02-02,32469,0.71579352613261926,624,1916,3190
2020-02-03,51344,0.80763282954191384,1054,2681,5119
2020-02-04,64787,0.67934462160618658,1443,3414,6520
2020-02-05,72698,0.58583317285207315,1611,4130,7887
2020-02-06,70540,0.57048766657215744,1614,3961,7744
2020-02-07,64482,0.55769361992494026,1591,3749,6707
2020-02-08,42293,0.56926914619440538,834,2472,4172
2020-02-09,33375,0.51135580524344559,826,2366,3430
2020-02-10,52244,0.61756373937677067,1383,3183,5323
2020-02-11,66655,0.60286400120021022,1930,3531,6695
2020-02-12,69193,0.58939054528637258,1766,3790,6810
2020-02-13,67652,0.62574055460296851,1635,3827,6826
2020-02-14,63465,0.54434727802725913,1617,3551,6565
2020-02-15,42036,0.50879484251593887,1015,2489,4343
2020-02-16,32901,0.53510835536913748,760,2127,3229
2020-02-17,44263,0.64259313647967864,1043,2707,4484
2020-02-18,60856,0.652700681948895,1546,3231,6348
2020-02-19,68357,0.65395350878476288,1616,3560,7358
2020-02-20,71597,0.61835970780898608,1634,3883,7639
2020-02-21,66204,0.54950758262340627,1601,3736,6575
2020-02-22,42274,0.58891964137865782,1031,2231,4104
2020-02-23,33097,0.62927544114092371,826,1912,2973
2020-02-24,52774,0.49081744798575055,1794,2941,5163
2020-02-25,64350,0.45311504452283624,2233,3467,6300
2020-02-26,69208,0.54282886371517713,1772,3795,6744
2020-02-27,69622,0.48785441383470757,1647,4128,6929
2020-02-28,64868,0.618352937549139,1599,3497,6529
2020-02-29,44157,0.85352492243585409,1156,2159,4151
2020-03-01,37167,0.84338526111873446,961,1848,3233
2020-03-02,59427,0.80828916149225094,1342,3211,5783
2020-03-03,72696,0.84636568724551553,1701,3303,6796
2020-03-04,78011,0.830418787094128,1787,3752,7424
2020-03-05,72032,0.7598109173700579,1586,3679,7151
2020-03-06,67192,0.79787474699368943,1451,3329,6724
2020-03-07,43349,0.79278184041154387,1050,1965,4147
2020-03-08,35636,0.89723032888090715,853,1690,3108
2020-03-09,56083,0.971165950466273,1129,2605,5350
2020-03-10,67620,0.8944986690328306,1423,2916,6393
2020-03-11,73920,0.7592099567099565,1899,3090,6962
2020-03-12,66766,0.71076146541652951,1358,2955,6000
2020-03-13,64132,0.76451069668808069,847,2758,5574
2020-03-14,41794,0.84939943532564477,542,1831,3859
2020-03-15,34182,0.86182493710139807,422,1372,3126
2020-03-16,51259,0.81919077625392622,599,2000,4677
2020-03-17,62468,0.85909265543958491,756,2177,5937
2020-03-18,67384,0.89834233645969408,862,2602,6595
2020-03-19,63606,0.99844197088324982,804,2423,6648
2020-03-20,61063,1.039896500335719,663,2166,6459
2020-03-21,39820,1.087913108990457,415,1446,4313
2020-03-22,33101,1.0130267967735114,402,1344,3562
2020-03-23,53030,1.0216971525551588,722,1968,5842
2020-03-24,59412,1.0651821180906218,768,2084,6718
2020-03-25,60067,1.1305159238849951,714,2158,6918
2020-03-26,61477,1.080062462384306,788,2462,7274
2020-03-27,59782,1.0738533337793985,792,2449,6878
2020-03-28,41234,1.1598656448561855,488,1655,4758
2020-03-29,33483,0.94792282650897453,450,1510,3627
2020-03-30,50680,1.0094435674822413,740,2222,5772
2020-03-31,64931,1.0565569604657254,873,2651,7433
2020-04-01,61331,1.0176419755099393,861,2512,7247
2020-04-02,61978,1.0189341379199042,846,2802,7204
2020-04-03,60018,1.0479072944783223,823,2497,7151
2020-04-04,40492,1.0253951397806977,547,1692,4751
2020-04-05,31220,0.95580717488789324,425,1554,3484
2020-04-06,49115,0.98433033350979493,670,2341,5706
2020-04-07,56832,1.0844365850225228,795,2466,7025
2020-04-08,59998,1.1131504383479449,714,2597,7540
2020-04-09,56648,1.0946441180624196,771,2463,7163
2020-04-10,53495,1.1143826525843543,756,2275,6756
2020-04-11,35474,1.0102300276258662,574,1645,4403
2020-04-12,28357,1.0015445921641906,447,1379,3504
2020-04-13,46101,1.0031843127047153,723,2275,5387
2020-04-14,56427,1.1417424282701565,889,2537,7279
2020-04-15,59984,1.2118564950653505,959,2578,8198
2020-04-16,58201,1.184919503101322,1015,2473,7765
2020-04-17,58325,1.2088538362623213,1126,2342,7894
2020-04-18,39523,1.1273612833033919,860,1707,5088
2020-04-19,31469,0.88593218723187861,788,1652,3834
2020-04-20,48729,0.97961131177146632,1251,2286,5961
2020-04-21,57238,1.0847845836681933,1254,2512,7416
2020-04-22,60019,1.133072860260917,1119,2613,8121
2020-04-23,59472,1.0852451573849862,1034,2752,7908
2020-04-24,56802,1.1356167036371956,946,2576,7543
2020-04-25,37115,1.0186743904081892,715,1777,4670
2020-04-26,29423,0.99927267783706542,619,1498,3505
2020-04-27,47345,1.0530383356215014,846,2348,5919
2020-04-28,57032,1.0855642446345894,1023,2698,7027
2020-04-29,59913,1.0116569025086366,1108,2867,7197
2020-04-30,61132,1.0612494274684316,1179,2794,7589
2020-05-01,58658,0.95391762419448389,1511,2571,7212
2020-05-02,37323,0.77078745009779548,1199,1805,4309
2020-05-03,29639,0.76284962380647092,838,1643,3394
2020-05-04,49068,0.85920966821553868,1202,2776,6123
2020-05-05,58156,0.9748108535662704,1199,2837,7078
2020-05-06,61698,0.96517067003792656,1215,3031,7495
2020-05-07,60486,0.86897298548424529,1164,3173,7544
2020-05-08,59061,0.8553698718274324,1177,3244,7058
2020-05-09,37711,0.80462729707512337,807,2072,4245
2020-05-10,28605,0.81243838489774467,605,1723,3349
2020-05-11,46447,0.81995004951987316,883,2862,5671
2020-05-12,57126,0.85817316108251862,965,3259,6853
2020-05-13,60704,0.8874192804428036,1088,3208,7214
2020-05-14,59640,0.91429912810194536,950,3067,7135
2020-05-15,54215,0.87407728488425618,944,2772,6461
2020-05-16,35843,0.83485199341572969,669,1859,4302
2020-05-17,28640,0.73484986033519473,656,1679,3295
2020-05-18,45986,0.75512112382029362,785,2797,5543
2020-05-19,54693,0.9028652928376828,982,2682,6582
2020-05-20,58221,0.94551278748218015,947,2843,7014
2020-05-21,57409,0.86503858280060619,943,2982,6660
2020-05-22,54520,0.86569148936170193,984,2867,6553
2020-05-23,34258,0.78649950376554389,576,1913,4010
2020-05-24,26656,0.72693577430972389,507,1630,2913
2020-05-25,31944,0.48681129476584017,921,2273,3506
2020-05-26,47926,0.74044568710094749,1081,2817,5663
2020-05-27,56819,0.7358418838768721,1344,3070,6569
2020-05-28,61408,0.53226289734236554,1956,3617,6847
2020-05-29,65761,-0.036641778561761519,3381,4786,6673
2020-05-30,52075,-0.810292846855497,4645,4519,4380
2020-05-31,51898,-1.3362730741069013,6527,4491,3391
2020-06-01,73860,-0.95737340915245051,8446,5756,5608
2020-06-02,83339,-0.64155557422095255,7950,5907,7450
2020-06-03,83424,-0.42850738396624471,6998,5880,7606
2020-06-04,78988,-0.25210538309616642,5839,5574,7912
2020-06-05,71785,-0.0894420840008358,5065,4651,7395
2020-06-06,50007,-0.32994980702701626,4223,3547,4787
2020-06-07,40303,-0.46936704463687556,3915,3179,3709
2020-06-08,59622,-0.081870785951494357,4287,4178,6073
2020-06-09,66994,0.14611595414377831,3813,4206,6785
2020-06-10,68484,0.18967057998948653,3580,4298,7285
2020-06-11,68358,0.29439860733198747,3332,3913,7183
2020-06-12,68248,0.24415514007736486,3261,4282,7142
2020-06-13,43301,0.075397796817625443,2223,3192,4428
2020-06-14,35186,-0.13152105951230605,1907,3193,3668
2020-06-15,53911,0.0834875999332233,2872,3952,5702
2020-06-16,65006,0.24578808110020609,2639,4425,7077
2020-06-17,67147,0.3123654072408299,2579,4475,7178
2020-06-18,68476,0.38316490449208485,2410,4223,7120
2020-06-19,63864,0.50525178504321677,2389,3695,6619
2020-06-20,40628,0.28993797381116465,1654,2648,4194
2020-06-21,31320,0.20785121328224773,1466,2215,3075
2020-06-22,48331,0.49906064430696651,1652,2899,5096
2020-06-23,62990,0.44556913795840625,2271,3464,6626
2020-06-24,66179,0.49969930038229649,2159,3436,6788
2020-06-25,63845,0.59953794345680933,1938,3413,6762
2020-06-26,61586,0.52905692852271657,1682,3330,6411
2020-06-27,40258,0.41601420835610303,1254,2291,4365
2020-06-28,32950,0.13631259484066763,1157,2442,3059
2020-06-29,52038,0.19775932972058879,1805,3564,5245
2020-06-30,62308,0.44500064197213851,1847,3673,6375
2020-07-01,65099,0.540688797062935,1882,3677,6771
2020-07-02,63646,0.52545171731137863,1671,3468,6677
2020-07-03,47425,0.4664227727991565,1336,2574,4695
2020-07-04,33065,0.23291797725623042,1201,2244,3069
2020-07-05,29476,0.2263231103270458,1166,2188,2753
2020-07-06,47256,0.306483832740816,1387,3518,4807
2020-07-07,58886,0.53641272968107856,1477,3744,6245
2020-07-08,65791,0.63768448571993153,1633,3613,7039
2020-07-09,64925,0.63106353484790167,1637,3305,7041
2020-07-10,60059,0.59926236741762,1449,3182,6515
2020-07-11,39442,0.51842198671467,898,2192,4192
2020-07-12,30356,0.40412109632362625,963,1968,3162
2020-07-13,50426,0.45848173561258071,1424,3163,5485
2020-07-14,61806,0.51172701679448629,1690,3479,6458
2020-07-15,63500,0.62532125984251985,1675,3328,6267
2020-07-16,60796,0.58337226133298259,1585,3114,6347
2020-07-17,59352,0.45945208249090158,1515,3323,6135
2020-07-18,40246,0.2375863439844953,1314,2729,3843
2020-07-19,30822,0.26025890597625079,1162,1982,3037
2020-07-20,50254,0.40039401416859027,1642,3252,5350
2020-07-21,59077,0.42257392894019641,1825,3444,6137
2020-07-22,64930,0.48798090251039572,1874,3662,6897
2020-07-23,64213,0.55275722984442444,1899,3205,6800
2020-07-24,59448,0.55011270353922759,1548,3059,6362
2020-07-25,38644,0.33351102370355024,1116,2409,3889
2020-07-26,31526,0.16772822432278126,1509,2089,3100
2020-07-27,50682,0.45565092143167185,1806,3115,5127
2020-07-28,59522,0.54722455562649108,1747,3442,6241
2020-07-29,61302,0.62042217908353847,1774,3032,6424
2020-07-30,60736,0.65314321467382364,1573,3139,6393
2020-07-31,57356,0.55689129108185842,1443,3161,6120
2020-08-01,35977,0.49814881729994143,905,2113,3529
2020-08-02,28079,0.48552298871042415,776,1754,2860
2020-08-03,48627,0.57468690233820729,1166,3059,5081
2020-08-04,55489,0.60269783200273919,1279,3190,5950
2020-08-05,57143,0.64820712948217629,1379,3301,5930
2020-08-06,60569,0.63409665010153682,1426,3301,6202
2020-08-07,57211,0.54801349390851384,1414,3178,5840
2020-08-08,35020,0.54675157780506622,862,2137,3710
2020-08-09,27824,0.47882044278320884,773,1918,2898
2020-08-10,46303,0.46816189015830506,1315,3031,4947
2020-08-11,57567,0.5829392860244943,1406,3525,6133
2020-08-12,62105,0.66773798789127892,1499,3400,6477
2020-08-13,58870,0.68985051809070852,1406,3175,6065
2020-08-14,57301,0.73450725118235272,1270,3022,5754
2020-08-15,36797,0.59483110036144249,853,2151,3751
2020-08-16,30052,0.55454212697990191,894,1897,3027
2020-08-17,49795,0.54272718144392,1399,3190,4949
2020-08-18,59203,0.6677938617975443,1516,3343,6180
2020-08-19,63091,0.570510849407998,1542,3618,6163
2020-08-20,62497,0.54923276317263192,1485,3550,6151
2020-08-21,58602,0.42220402034060273,1599,3498,5844
2020-08-22,35194,0.32062567483093712,1098,2412,3652
2020-08-23,29848,0.29077325113910463,942,2311,2987
2020-08-24,50683,0.29667146775052777,1594,3926,5134
2020-08-25,61868,0.18640977565138681,1983,4732,6022
2020-08-26,63871,0.19199480202282732,2063,4934,6411
2020-08-27,62655,0.23158239162357147,2030,4733,6577
2020-08-28,61120,0.16659303980758841,1912,4981,6000
2020-08-29,38203,0.094607753317802259,1498,3157,3665
2020-08-30,32280,-0.026248451053283779,1268,2951,2943
2020-08-31,49808,0.21184548666880815,1581,4067,4891
2020-09-01,60199,0.30718118241166792,1826,4501,5843
2020-09-02,62650,0.48037509976057474,1886,4148,6179
2020-09-03,61385,0.48057994624093825,1754,3913,6403
2020-09-04,58686,0.34492553590294084,1715,4109,5740
2020-09-05,36001,0.25443206755743208,1152,2579,3250
2020-09-06,29655,0.18158489293542407,1111,2339,2979
2020-09-07,33423,0.27599557191155794,999,2673,3697
2020-09-08,50496,0.43121695217348255,1366,3672,5528
2020-09-09,59608,0.51829284659777231,1528,4092,6543
2020-09-10,60162,0.46673814035437661,1431,4090,6441
2020-09-11,59883,0.48626321326586852,1353,4172,6053
2020-09-12,38851,0.37867751151836526,917,2893,3948
2020-09-13,29466,0.30740853865472079,923,2384,2957
2020-09-14,50753,0.44559336393907739,1568,3521,5310
2020-09-15,61382,0.59585057508715877,1522,3911,6271
2020-09-16,61532,0.65702723785997541,1436,3846,6305
2020-09-17,60492,0.56327448257620827,1582,3705,6468
2020-09-18,57006,0.5283005297687956,1461,3534,5977
2020-09-19,41277,0.57395401797611278,863,2585,3812
2020-09-20,31715,0.48430395711808272,722,2076,3006
2020-09-21,51047,0.52876760632358377,1191,3154,5189
2020-09-22,59977,0.54837854510895834,1282,3910,6087
2020-09-23,63210,0.45295997468754939,1545,4248,6359
2020-09-24,63858,0.17015095994237217,2117,4609,6244
2020-09-25,56340,0.35810287905143967,1647,3757,5608
2020-09-26,32160,0.22513992537313421,1000,2282,3063
2020-09-27,31115,0.19452675558412333,1000,2299,2928
2020-09-28,43976,0.36494906312534114,1090,3057,4241
2020-09-29,52612,0.62510263818140366,1122,3203,5212
2020-09-30,55073,0.644379278412289,1191,2941,5508
2020-10-01,56802,0.63312207316643776,1305,3105,5748
2020-10-02,54615,0.68995330953034884,1425,2743,5449
2020-10-03,27844,0.63229780203993668,657,1616,2720
2020-10-04,22642,0.44649765921738371,525,1583,2197
2020-10-05,40058,0.56913475460582152,911,2730,4045
2020-10-06,47022,0.57957126451448249,1135,2689,4522
2020-10-07,46078,0.55693172446720784,1115,2813,4598
2020-10-08,51248,0.548426249341425,1255,3001,4887
2020-10-09,40220,0.48451019393336642,1137,2114,4049
2020-10-10,36343,0.50635610709077417,1001,1946,3443
2020-10-11,27768,0.37523048112935764,900,1837,2628
2020-10-12,36039,0.53477898942811919,1115,2078,3506
2020-10-13,40005,0.60888388951381056,1103,2166,3959
2020-10-14,47064,0.66879289463060165,1130,2482,4764
2020-10-15,36044,0.68027410942181743,830,1770,3627
2020-10-16,16288,0.5396917976424368,343,863,1593
2020-10-17,26633,0.42325686178800748,707,1624,2465
2020-10-18,26894,0.561154904439652,915,1595,2560
2020-10-19,33047,0.6145398977214267,902,1977,3303
2020-10-20,38284,0.58742816842545176,1007,2186,3958
2020-10-21,39793,0.52012916844671209,932,2477,4071
2020-10-22,33574,0.64430511705486382,758,1841,3515
2020-10-23,28389,0.4684560921483672,655,1767,2641
2020-10-24,20565,0.41310965232190633,586,1261,1912
2020-10-25,23188,0.54309125409694659,562,1518,2228
2020-10-26,30339,0.51930848083325065,796,1901,2881
2020-10-27,31591,0.41903390206071345,936,1950,3041
2020-10-28,38874,0.40309718577969861,1304,2412,3694
2020-10-29,26959,0.52877703178901281,798,1588,2671
2020-10-30,16498,0.46517153594375071,494,1061,1500
2020-10-31,12488,0.52472773862908384,420,675,1220
2020-11-01,17410,0.45690407811602524,553,1033,1643
2020-11-02,32857,0.2567175990746941,1188,2094,3005
2020-11-03,23968,0.2834188676096297,734,1515,2074
2020-11-04,47047,0.4833825748719367,1143,3002,4278
2020-11-05,30247,0.25040499884286044,1224,1836,2788
2020-11-06,13765,0.20096621867054129,407,810,1252
2020-11-07,11347,0.2919450074909668,285,681,1038
2020-11-08,16447,0.67850671855049527,404,850,1459
2020-11-09,28242,0.77316408186389052,589,1563,2901
2020-11-10,28348,0.69922393114152681,491,1574,3057
2020-11-11,26190,0.75270714012982054,486,1389,2712
2020-11-12,23927,0.78647135035733717,402,1231,2584
2020-11-13,8623,0.68857706134755892,127,446,904
2020-11-14,7002,0.42553556126820891,137,453,574
2020-11-15,8723,0.68854751805571524,190,433,850
2020-11-16,17513,0.76164563467138691,344,1003,1856
2020-11-17,19947,0.77645259938837874,282,1026,2017
2020-11-18,61170,0.78468970703635954,1055,3133,6530
2020-11-19,59989,0.74820044342940961,1121,3081,6360
2020-11-20,56825,0.63464848218213787,1110,3017,5678
2020-11-21,38020,0.54276696475539232,817,2442,4051
2020-11-22,28427,0.50007739121257966,608,1822,2970
2020-11-23,42200,0.75658056872037927,841,2403,4509
2020-11-24,52083,0.77122669585085357,996,2916,5698
2020-11-25,50588,0.84558195619514509,830,2610,5792
2020-11-26,34714,0.838042288413896,627,1667,4061
2020-11-27,29763,0.77744179014212278,547,1642,3363
2020-11-28,25009,0.62996121396297322,618,1532,2670
2020-11-29,22494,0.59487863430248045,508,1426,2413
2020-11-30,36956,0.78802900746834093,685,2049,3948
2020-12-01,46971,0.781852246114541,914,2557,5207
2020-12-02,50657,0.71502260299662412,931,2695,5797
2020-12-03,50955,0.70453733686586184,1014,2754,5606
2020-12-04,49898,0.650161338811504,1023,2902,5557
2020-12-05,34311,0.60405409343942162,686,2083,3680
2020-12-06,25352,0.54365852696358818,555,1604,2771
2020-12-07,42957,0.62532998114393457,933,2688,4365
2020-12-08,51318,0.669839042830976,1007,2967,5505
2020-12-09,53471,0.79165341961062985,995,2776,5885
2020-12-10,53107,0.72128344662662225,1099,2909,5775
2020-12-11,52161,0.66875826767124835,1195,2906,5391
2020-12-12,36095,0.57270259038648008,914,2103,3745
2020-12-13,26548,0.51550399276781689,701,1651,2580
2020-12-14,46050,0.73792182410423413,895,2665,4479
2020-12-15,55022,0.73751953763949,1037,3185,5698
2020-12-16,53182,0.79116054304087868,980,3027,5966
2020-12-17,50881,0.737452094101924,927,2991,5665
2020-12-18,47644,0.744499716642529,866,2770,5362
2020-12-19,32123,0.71492699934626247,634,1799,3634
2020-12-20,23963,0.556558026958227,506,1590,2439
2020-12-21,37664,0.75059738742565851,741,2354,4092
2020-12-22,45606,0.71703284655527766,903,2774,5184
2020-12-23,47271,0.79938440058386739,868,2603,5980
2020-12-24,37895,0.74032194220873471,703,2283,5143
2020-12-25,20187,0.63408629315896359,415,1347,2566
2020-12-26,19501,0.516578636992975,420,1415,2268
2020-12-27,19688,0.52425843153189766,415,1398,2330
2020-12-28,30001,0.47047765074497522,705,2210,3581
2020-12-29,38730,0.49414923831655039,867,2739,4392
2020-12-30,41484,0.50667743412964328,953,2620,4749
2020-12-31,39525,0.48167741935483877,970,2649,4294
2021-01-01,27067,0.28121328555067054,627,1977,2878
2021-01-02,24014,0.1665570084117598,524,1699,2304
2021-01-03,25987,0.18256686549932655,589,1938,2556
2021-01-04,42552,0.36314465704480292,956,2791,4420
2021-01-05,53979,0.4172935116908138,1243,3301,5410
2021-01-06,63446,0.1230239303843365,1931,4012,5782
2021-01-07,80080,-0.3216935775921278,3261,5522,6518
2021-01-08,66659,-0.057278946263014247,2394,4126,6098
2021-01-09,43061,-0.013648080629804224,1332,2693,3867
2021-01-10,33278,0.0071548770959793308,995,2438,3349
2021-01-11,48963,0.26255667660634774,1405,2944,4825
2021-01-12,61280,0.36514686684073105,1652,3375,6189
2021-01-13,65341,0.29079444759033352,1806,3471,6210
2021-01-14,61049,0.27051712558764274,1620,3416,5899
2021-01-15,57959,0.3725150537448888,1531,3434,5878
2021-01-16,38422,0.28768153661964513,1145,2363,3732
2021-01-17,31197,0.18779369811199789,998,2032,2947
2021-01-18,41817,0.42307968241821314,1163,2509,3985
2021-01-19,55790,0.603556192866105,1246,3235,5997
2021-01-20,68732,0.8503666414479425,1254,3289,7882
2021-01-21,61687,0.7451764553309449,1322,3151,6369
2021-01-22,53026,0.68429826877380873,1136,2836,5664
2021-01-23,35865,0.61658999024118244,724,2092,3624
2021-01-24,26836,0.5120658816515129,639,1567,2616
2021-01-25,43794,0.61730830707402828,894,2460,4399
2021-01-26,54663,0.65178091213435052,1152,2921,5845
2021-01-27,55738,0.71523556639994268,1129,2968,5812
2021-01-28,53377,0.68143769788485675,1037,2889,5624
2021-01-29,51008,0.67505587577932,985,2827,5592
2021-01-30,33012,0.70201744820065481,722,1861,3638
2021-01-31,25521,0.54131499549390727,549,1603,2540
2021-02-01,42346,0.70444916755224918,946,2411,4387
2021-02-02,52235,0.59097922848664675,1128,3254,5530
2021-02-03,54141,0.714386509299791,1148,3065,5937
2021-02-04,56049,0.6769986975681993,1194,3410,6048
2021-02-05,52523,0.64601031928869257,1123,3089,5799
2021-02-06,34306,0.61160438407275708,744,2058,3571
2021-02-07,25908,0.64363903041531556,492,1686,2717
2021-02-08,39718,0.65000503550027722,863,2337,4250
2021-02-09,52312,0.59031388591527745,1006,3027,5724
2021-02-10,55200,0.56256340579710151,1208,3290,5912
2021-02-11,53114,0.5695918213653649,1120,3158,5712
2021-02-12,50785,0.598802796101211,1074,2859,5466
2021-02-13,37421,0.45989150477004914,846,2085,4153
2021-02-14,28490,0.38742365742365753,692,1654,3229
2021-02-15,35761,0.65594082939515108,793,1997,4026
2021-02-16,44983,0.62505668934240355,1001,2481,4762
2021-02-17,51022,0.72179843988867554,1000,2729,5641
2021-02-18,50440,0.78771808088818374,902,2639,5643
2021-02-19,51935,0.78689708289207616,899,2862,5715
2021-02-20,34021,0.78231974368772217,696,1839,3559
2021-02-21,25768,0.6923665010866189,515,1544,2800
2021-02-22,42355,0.73584464644079806,854,2351,4800
2021-02-23,54558,0.64076945635837113,1241,3139,5967
2021-02-24,54870,0.723342871202318,1276,2880,6061
2021-02-25,52254,0.70323420216634147,1086,2942,5804
2021-02-26,53332,0.55409510237755943,1135,3661,5704
2021-02-27,35895,0.45407159771555933,721,2627,3701
2021-02-28,26487,0.41633254049156193,564,2002,2835
2021-03-01,42490,0.57141377768363544,887,2955,4362
2021-03-02,53519,0.57407462770231155,1184,3504,5684
2021-03-03,54796,0.61165596028907254,1152,3385,5884
2021-03-04,53328,0.51769989498949964,1207,3355,5670
2021-03-05,51025,0.57319745222929941,1194,3082,5549
2021-03-06,33528,0.56298914340252926,886,2106,3493
2021-03-07,25634,0.42773269875946,710,1812,2597
2021-03-08,41961,0.571892948213818,1087,2606,4326
2021-03-09,50875,0.67426240786240754,1160,2862,5673
2021-03-10,53344,0.68612589982003591,1144,2972,5590
2021-03-11,52640,0.7133586626139814,1034,3120,5643
2021-03-12,50512,0.58224976243268955,1112,3185,5272
2021-03-13,31982,0.5736945782002375,818,2128,3459
2021-03-14,24806,0.40987664274772229,622,1915,2536
2021-03-15,42634,0.61933433409954508,1016,2600,4421
2021-03-16,50550,0.75383580613254186,1075,2815,5377
2021-03-17,56671,0.49780134460305953,1295,3956,6087
2021-03-18,56307,0.49851705826984194,1195,3805,5629
2021-03-19,55001,0.41432337593861918,1281,3881,5440
2021-03-20,33235,0.38612607191214104,715,2382,3167
2021-03-21,25131,0.36127889857148554,649,1915,2487
2021-03-22,42649,0.53080494267157474,1025,2932,4371
2021-03-23,55829,0.10468394561966,1445,5625,5626
2021-03-24,55690,0.3650655413898366,1372,4638,5451
2021-03-25,55446,0.49885474155033693,1376,4027,5640
2021-03-26,54267,0.44879392632723364,1319,3957,5872
2021-03-27,33668,0.34093501247475339,899,2715,3370
2021-03-28,24865,0.29623567263221379,784,1913,2384
2021-03-29,41728,0.41081288343558275,1229,3102,4546
2021-03-30,51492,0.5204497786063853,1324,3515,5562
2021-03-31,52669,0.5756327251324308,1281,3274,5959
2021-04-01,51341,0.58412379969225381,1173,3457,5704
2021-04-02,48435,0.5740538866522138,962,3420,5208
2021-04-03,28155,0.45126620493695635,666,2219,2914
2021-04-04,22573,0.502631462366544,493,1724,2240
2021-04-05,37794,0.5204000635021433,938,2595,3923
2021-04-06,47527,0.53435731268542086,1070,3444,4996
2021-04-07,51224,0.65584882086521934,987,3384,5288
2021-04-08,50892,0.55706594356676886,1111,3523,5773
2021-04-09,49939,0.44653276997937469,1089,3565,5177
2021-04-10,30763,0.317319507200208,804,2267,3156
2021-04-11,24780,0.32767150928167882,669,1844,2442
2021-04-12,44605,0.26428651496469,1330,3621,4556
2021-04-13,53833,0.26976575706351119,1357,4730,5923
2021-04-14,58432,0.336851382803943,1594,4762,6498
2021-04-15,57934,0.40974228850568772,1438,4340,6321
2021-04-16,52921,0.23679824644281097,1257,4651,5826
2021-04-17,32561,0.03489450569699943,923,3156,3325
2021-04-18,26472,-0.0502190994258084,900,2727,2751
2021-04-19,45774,0.1536767597325992,1313,4047,4640
2021-04-20,56411,0.14239319269633041,1643,4932,5702
2021-04-21,62126,-0.020384380130702155,1638,6126,6086
2021-04-22,56784,0.25070442378134694,1329,4867,5771
2021-04-23,50257,0.35022583918658123,1251,3872,5022
2021-04-24,32759,0.36721511645654636,771,2652,3223
2021-04-25,25759,0.18782173221010126,608,2422,2566
2021-04-26,43353,0.41032454501418597,910,3511,4761
2021-04-27,51677,0.34664357451090438,1233,4059,5736
2021-04-28,54251,0.45173913844906077,1138,4072,5923
2021-04-29,53997,0.510687630794303,1221,3640,5705
2021-04-30,49857,0.49745070902781946,1201,3500,5304
2021-05-01,30469,0.47367488266762947,823,2248,3253
2021-05-02,25062,0.44903838480568181,591,1986,2683
2021-05-03,41437,0.54454231725269675,1012,2920,4566
2021-05-04,48248,0.57809604742263787,1051,3211,5382
2021-05-05,52889,0.56550133298039285,1131,3607,5568
2021-05-06,50947,0.66481048933205111,1080,3242,5316
2021-05-07,48922,0.5624994889824616,996,3273,5257
2021-05-08,29157,0.49601810885893644,603,2145,3144
2021-05-09,23536,0.37504673691366408,513,1983,2482
2021-05-10,40679,0.49891344428329126,769,3142,4201
2021-05-11,48664,0.5309016932434657,905,3696,5350
2021-05-12,52223,0.51110238783677686,974,3742,5486
2021-05-13,50230,0.632970336452319,944,3373,5305
2021-05-14,46778,0.60933986061823908,912,3185,5062
2021-05-15,29205,0.52376305427152892,637,2080,2956
2021-05-16,23844,0.31964016104680409,661,1978,2379
2021-05-17,41651,0.499253319248037,871,2996,4347
2021-05-18,47708,0.57662446549844926,1042,3127,5103
2021-05-19,53161,0.54425110049287,1322,3250,5724
2021-05-20,50872,0.54073164019499953,1246,3180,5324
2021-05-21,46940,0.54996165317426515,1128,3084,4941
