date,total_mentions,avg_tone
2017-02-25,824721,-2.5526225722316118
2017-02-26,653289,-2.1593249148989253
2017-02-27,1041931,-2.0046745889031286
2017-02-28,1151139,-2.4159042602858829
2017-03-01,1263758,-2.1463833755674342
2017-03-02,1405324,-2.1790645018951103
2017-03-03,1298194,-2.2845013399573335
2017-03-04,820850,-2.5869052282052163
2017-03-05,753619,-2.3149131897012127
2017-03-06,1177570,-2.4696104004280435
2017-03-07,1204377,-2.4102183359818761
2017-03-08,1149542,-2.3404886512145744
2017-03-09,1211591,-2.30890836201108
2017-03-10,1128688,-2.2730712646439226
2017-03-11,749416,-2.4474154695416215
2017-03-12,782374,-2.5221760774033779
2017-03-13,1103440,-2.1609080209183373
2017-03-14,1124464,-2.1682872943001095
2017-03-15,1194116,-2.4786499036545715
2017-03-16,1348066,-2.3621528798576841
2017-03-17,1267104,-2.4110274777120626
2017-03-18,812567,-2.358883093046197
2017-03-19,641113,-2.1595746352837217
2017-03-20,993121,-2.0651621531477522
2017-03-21,1149697,-2.0662849913242867
2017-03-22,1283306,-2.6856457765061847
2017-03-23,1254577,-3.2854146494530472
2017-03-24,1068181,-2.4445014175528539
2017-03-25,694244,-2.4872121011441823
2017-03-26,556377,-2.7055039059485155
2017-03-27,958748,-2.3899146650283409
2017-03-28,1112880,-2.2243843715351432
2017-03-29,1165158,-1.9690320300735389
2017-03-30,1125842,-2.2414150394787
2017-03-31,1069552,-2.3396298224635865
2017-04-01,637111,-2.4807920697623422
2017-04-02,583207,-2.3523932702040051
2017-04-03,1061272,-2.3682047466944556
2017-04-04,1163375,-3.0955863474147725
2017-04-05,1273639,-3.3721215208107869
2017-04-06,1213840,-2.8229155447517962
2017-04-07,1802851,-4.2856709697365556
2017-04-08,859729,-3.5081246912733821
2017-04-09,735657,-3.5433231967925596
2017-04-10,1123152,-2.8274233941611739
2017-04-11,1286521,-3.0431140731131818
2017-04-12,1223559,-2.7311623104522122
2017-04-13,1152613,-2.6472371662695648
2017-04-14,875782,-2.8570589890366906
2017-04-15,656682,-3.0404916371732451
2017-04-16,701712,-2.6223984269158191
2017-04-17,937727,-2.3631943964528532
2017-04-18,1067455,-2.2445912859563086
2017-04-19,994086,-2.370759018968204
2017-04-20,1046635,-2.3480105679780641
2017-04-21,1119510,-2.6738645398470235
2017-04-22,655145,-2.6041067308871471
2017-04-23,575073,-2.2461905886821074
2017-04-24,994936,-2.4408856709371411
2017-04-25,1200062,-2.4949637291352049
2017-04-26,1159948,-2.5162361309911154
2017-04-27,1217677,-2.7097822117279189
2017-04-28,1177047,-2.8096566829796905
2017-04-29,813869,-2.3690331789050831
2017-04-30,597986,-2.182831330000353
2017-05-01,911859,-2.2988412484189573
2017-05-02,1008721,-2.4056438355744789
2017-05-03,1120602,-2.3189780519894869
2017-05-04,936797,-1.978846640183564
2017-05-05,877016,-2.2172786628898797
2017-05-06,650863,-2.5359551859093639
2017-05-07,658464,-1.9727230453905296
2017-05-08,1012565,-1.8680122516716782
2017-05-09,1023106,-2.1351060024665607
2017-05-10,1142780,-2.22554582163386
2017-05-11,1033274,-2.0664007953926316
2017-05-12,1051119,-2.1626146576408303
2017-05-13,703249,-2.0602446671742825
2017-05-14,641365,-1.8934943252024634
2017-05-15,1007183,-2.3295215551425055
2017-05-16,1175758,-2.3298786816478514
2017-05-17,1158798,-2.3341791988245584
2017-05-18,1152981,-2.3547560755679466
2017-05-19,1143548,-2.7211141569428254
2017-05-20,811093,-1.7964370373413971
2017-05-21,695897,-2.0537044660615336
2017-05-22,1110733,-1.624261807619324
2017-05-23,1116854,-2.5554234179619368
2017-05-24,1172674,-2.2221770209177527
2017-05-25,1258196,-2.4373223407167295
2017-05-26,1043123,-2.7691666008925804
2017-05-27,807164,-2.5911667114946146
2017-05-28,614183,-2.382760595405828
2017-05-29,846993,-1.9739590291151743
2017-05-30,926647,-2.600055904336422
2017-05-31,1128515,-2.5883297273429222
2017-06-01,969429,-2.1514023685621368
2017-06-02,957532,-2.0655189292538507
2017-06-03,614999,-2.3139078729043683
2017-06-04,643737,-3.6750584239451944
2017-06-05,979148,-2.7121177404391825
2017-06-06,1110588,-2.8062827708106886
2017-06-07,1236185,-2.8227294912295182
2017-06-08,1187824,-2.5120650936489906
2017-06-09,1121420,-2.4585005964355906
2017-06-10,644812,-2.6981677299429694
2017-06-11,592461,-2.227921757074681
2017-06-12,902781,-2.1806248391197043
2017-06-13,1054979,-2.3095963504490395
2017-06-14,1040934,-2.3452402543004731
2017-06-15,987543,-2.4942223126044905
2017-06-16,1009841,-2.6783814649704305
2017-06-17,693373,-3.078002621022454
2017-06-18,606534,-2.8280670611361347
2017-06-19,996765,-2.7783967473811608
2017-06-20,1042438,-2.5978712029255617
2017-06-21,1096085,-2.3311591835267742
2017-06-22,987439,-2.3049958924742024
2017-06-23,922174,-2.5530703938188739
2017-06-24,627845,-2.4393202972962085
2017-06-25,477267,-2.1607159970960637
2017-06-26,793971,-2.086229241150134
2017-06-27,804155,-2.5879203325768918
2017-06-28,838852,-2.4766332132265272
2017-06-29,816635,-2.6908808322147046
2017-06-30,845556,-2.5401548209402067
2017-07-01,601554,-2.7059867150349204
2017-07-02,516092,-2.8883804786593226
2017-07-03,716813,-2.3177315146507422
2017-07-04,777465,-2.0084464313416928
2017-07-05,822253,-2.2459887235960538
2017-07-06,971106,-2.3647870412346421
2017-07-07,999292,-2.7814658711990332
2017-07-08,793419,-2.4539113136807376
2017-07-09,638622,-2.2829544450588966
2017-07-10,826526,-2.2558288021443569
2017-07-11,883679,-2.3991610846933509
2017-07-12,924197,-2.3037456713241373
2017-07-13,922883,-2.0320395923316381
2017-07-14,833576,-2.5760696728182273
2017-07-15,568207,-2.6905806076392511
2017-07-16,469179,-2.7388204513714771
2017-07-17,740929,-2.4804446608574446
2017-07-18,787289,-2.3735088879559596
2017-07-19,885905,-2.3764271149013751
2017-07-20,826280,-2.4072462917566715
2017-07-21,806333,-2.7262408540389051
2017-07-22,675994,-2.8632709211873753
2017-07-23,550952,-2.8255386876299009
2017-07-24,894411,-2.8731329752212735
2017-07-25,977018,-2.5114306285038537
2017-07-26,863192,-2.5939487201275298
2017-07-27,877423,-2.4087953913737383
2017-07-28,898973,-2.5432779914607107
2017-07-29,664257,-2.6436442256109505
2017-07-30,531319,-2.7757844283775834
2017-07-31,784656,-2.5549197927412011
2017-08-01,885626,-2.5614768367010954
2017-08-02,970484,-2.3725133182555864
2017-08-03,851944,-2.591380232578484
2017-08-04,849695,-2.6780860322117666
2017-08-05,598575,-2.8621852077472045
2017-08-06,563889,-2.8579541117704994
2017-08-07,810006,-2.7235938520974656
2017-08-08,816464,-2.5526729160747728
2017-08-09,889944,-2.7175412471618388
2017-08-10,730134,-2.6975608175035153
2017-08-11,736138,-2.6175231162296875
2017-08-12,556808,-3.1163366544330042
2017-08-13,557517,-3.6580808743259658
2017-08-14,821135,-3.375343842775242
2017-08-15,952877,-2.8226959281175565
2017-08-16,939966,-2.7357951284602406
2017-08-17,967881,-3.0517387602413271
2017-08-18,872567,-3.9192552279804831
2017-08-19,727468,-3.750073654324567
2017-08-20,555448,-2.9683266382512725
2017-08-21,840291,-3.0210361194675404
2017-08-22,978150,-2.6911022706940928
2017-08-23,997700,-2.7233690258838728
2017-08-24,609358,-2.4860145356605066
2017-08-25,844656,-3.165230745627706
2017-08-26,719649,-3.1680971507558122
2017-08-27,551827,-3.047039428665772
2017-08-28,510038,-2.7705025261406435
2017-08-30,407214,-2.33649056206141
2017-08-31,848829,-2.3155953282295116
2017-09-01,792363,-2.2895724757148757
2017-09-02,573151,-2.4817886320252556
2017-09-03,632420,-2.267973230275826
2017-09-04,828477,-2.2237060257088341
2017-09-05,866832,-2.2860312941832408
2017-09-06,1005966,-2.361868464020624
2017-09-07,948657,-2.4456379338632219
2017-09-08,889639,-2.6781954103561314
2017-09-09,575439,-2.8859074832797429
2017-09-10,565500,-2.7526419623644087
2017-09-11,878587,-2.8959822732886553
2017-09-12,1001795,-2.6189942529546006
2017-09-13,977227,-2.2975653882028784
2017-09-14,980628,-2.11063376932406
2017-09-15,917788,-2.7480883156368496
2017-09-16,643817,-3.0100121900563073
2017-09-17,561904,-2.597462555949436
2017-09-18,885969,-2.1423494801990164
2017-09-19,1049626,-2.4793482491336936
2017-09-20,994625,-2.3365398386412237
2017-09-21,999015,-2.2189803448417393
2017-09-22,823984,-2.3993390179814824
2017-09-23,619365,-2.3300878086245578
2017-09-24,467914,-2.2711511222522649
2017-09-25,843350,-2.3656685011540342
2017-09-26,883469,-2.3508846821643377
2017-09-27,887536,-2.2993186977305613
2017-09-28,817971,-2.2306236796231715
2017-09-29,823174,-2.4310249361134093
2017-09-30,532983,-2.3618003421662146
2017-10-01,420070,-2.3943434263659618
2017-10-02,822171,-3.1656078529141385
2017-10-03,963641,-2.5138013941151822
2017-10-04,910550,-2.5809825606221066
2017-10-05,915072,-2.320987782470965
2017-10-06,788344,-2.2073196042854581
2017-10-07,620281,-2.6216544260635288
2017-10-08,539473,-2.5792278088925253
2017-10-09,785238,-2.1253772077420181
2017-10-10,871771,-2.4282680752029315
2017-10-11,922680,-2.2986198115124252
2017-10-12,1004882,-2.1500738024066539
2017-10-13,1012288,-2.1632425502330204
2017-10-14,659016,-2.3361832658795003
2017-10-15,551974,-2.4824348778677607
2017-10-16,829987,-2.85298639048858
2017-10-17,981394,-2.5632498540976605
2017-10-18,912179,-2.4362067075040978
2017-10-19,1008908,-2.4325220686889995
2017-10-20,972430,-2.4917149888006338
2017-10-21,611688,-2.7421403831860753
2017-10-22,570997,-2.1999073799551923
2017-10-23,958946,-2.3963580680819736
2017-10-24,950750,-2.382886440233523
2017-10-25,1013681,-2.1668172333657933
2017-10-26,1021433,-2.1562933203967933
2017-10-27,943119,-2.1980634162925945
2017-10-28,601850,-2.3436249091702308
2017-10-29,559540,-2.4369439003649234
2017-10-30,899165,-2.53640818752452
2017-10-31,1038207,-2.5650986276909995
2017-11-01,1106709,-3.0360783257353732
2017-11-02,967738,-2.8788556929853226
2017-11-03,1002459,-2.9905142039065646
2017-11-04,678896,-2.9061090485008005
2017-11-05,592614,-2.9863225468492614
2017-11-06,1014219,-3.0868585696907038
2017-11-07,1064651,-2.5891856793109791
2017-11-08,1062628,-2.1257992483289381
2017-11-09,1083624,-2.1379729803558889
2017-11-10,1042940,-2.2319413783888717
2017-11-11,695194,-2.0810375647668207
2017-11-12,617080,-2.2493034223978756
2017-11-13,920344,-2.0765313027025112
2017-11-14,1020485,-2.3016206820245064
2017-11-15,1080221,-2.3334326421732103
2017-11-16,938068,-2.3298153739814285
2017-11-17,945551,-2.3514313948926788
2017-11-18,674296,-2.30553293958564
2017-11-19,558883,-2.0149929129733772
2017-11-20,854604,-2.14354583690799
2017-11-21,1087100,-2.1573464804630929
2017-11-22,965270,-2.6473505199508476
2017-11-23,727309,-2.0418500596638149
2017-11-24,768630,-2.6503462556920612
2017-11-25,520341,-3.2698495984861107
2017-11-26,500562,-2.7438121577907539
2017-11-27,813311,-1.8633095526882282
2017-11-28,1027578,-2.0980798545719468
2017-11-29,1103118,-2.4250623728659164
2017-11-30,1033341,-2.4924735084651441
2017-12-01,963763,-2.8407646691751003
2017-12-02,666002,-2.7535101080109361
2017-12-03,494275,-2.4733928265878631
2017-12-04,853756,-2.0998233298436895
2017-12-05,1051143,-2.2551105603120924
2017-12-06,1081682,-2.1291561217022816
2017-12-07,1197224,-2.42493773414423
2017-12-08,1125184,-2.4956086942718843
2017-12-09,684598,-2.5917855134723959
2017-12-10,604944,-2.6041973911058887
2017-12-11,811373,-2.26251081263691
2017-12-12,921789,-2.5059627996392568
2017-12-13,1023641,-2.0250912853636489
2017-12-14,926337,-2.2845528513895
2017-12-15,865623,-2.3077808221198035
2017-12-16,524412,-2.1715841571162993
2017-12-17,502052,-2.3300668982818311
2017-12-18,742952,-2.3000437114200012
2017-12-19,842144,-2.5052880333392018
2017-12-20,830593,-2.488930798703934
2017-12-21,897043,-2.4186583794574879
2017-12-22,808271,-2.2247159269544654
2017-12-23,539461,-2.422770294087575
2017-12-24,469930,-2.4580596231851395
2017-12-25,456297,-1.9666207220899836
2017-12-26,516542,-2.4121399851249667
2017-12-27,599242,-2.4396934207581711
2017-12-28,671643,-3.01000376640458
2017-12-29,616157,-3.0447256710139903
2017-12-30,469856,-3.1747939508587537
2017-12-31,406919,-3.0429745518735452
2018-01-01,463744,-3.0444854820700864
2018-01-02,595990,-2.9636179147186459
2018-01-03,781493,-2.7405728052934952
2018-01-04,792494,-2.8226549372059262
2018-01-05,758791,-2.6903052257925095
2018-01-06,565995,-2.4219015427892749
2018-01-07,445360,-2.2478021015396541
2018-01-08,736579,-2.1659270050156185
2018-01-09,821587,-2.2321992468618159
2018-01-10,931882,-2.19154675145223
2018-01-11,934176,-2.4216259654609966
2018-01-12,919393,-2.3680864298380304
2018-01-13,597832,-2.6242708770328642
2018-01-14,498607,-2.1942723463992428
2018-01-15,733528,-2.416624182986852
2018-01-16,944553,-2.59079957651678
2018-01-17,960160,-2.5017968957478596
2018-01-18,897659,-2.2027625846626089
2018-01-19,972472,-2.2740493927677177
2018-01-20,772342,-2.4189898236523382
2018-01-21,742056,-2.6381451911625589
2018-01-22,938088,-2.2295807018269196
2018-01-23,949616,-2.2462369704977285
2018-01-24,916491,-2.3653978433062157
2018-01-25,913931,-1.9586277068434941
2018-01-26,887542,-2.2837520769241908
2018-01-27,608133,-2.5793303291507943
2018-01-28,563341,-2.322083961525379
2018-01-29,729018,-2.3338144361556723
2018-01-30,876116,-2.4260996816269835
2018-01-31,944683,-2.310583075721421
2018-02-01,913501,-2.2739054865581378
2018-02-02,941698,-2.7073150410637954
2018-02-03,643583,-3.1415036895425379
2018-02-04,503326,-2.7728079177590224
2018-02-05,831573,-2.6390769089716293
2018-02-06,935967,-2.7802229357866088
2018-02-07,884755,-2.2907782336983558
2018-02-08,864063,-2.3273076691209025
2018-02-09,809761,-2.3236870757234964
2018-02-10,694654,-2.7296304903949156
2018-02-11,549762,-2.5372864998828142
2018-02-12,806701,-2.3953086644378629
2018-02-13,873936,-2.4002908384623853
2018-02-14,899487,-2.3739466092078372
2018-02-15,947658,-2.9774355461752
2018-02-16,926122,-2.6479312778220097
2018-02-17,700070,-2.8244899591923773
2018-02-18,591435,-2.8271829245386932
2018-02-19,753683,-2.5067664767007116
2018-02-20,971394,-2.5362144718434583
2018-02-21,996148,-2.510129564183742
2018-02-22,993625,-2.6326778886831943
2018-02-23,969331,-2.8965740299777942
2018-02-24,706268,-2.9617384109430751
2018-02-25,599002,-2.5016325138277473
2018-02-26,835917,-2.3391868007058081
2018-02-27,847839,-2.2725345493567266
2018-02-28,983347,-2.2646631586442947
2018-03-01,1015943,-2.1883845214163529
2018-03-02,966577,-2.5674098194150603
2018-03-03,638932,-2.8435507441678878
2018-03-04,464172,-2.2479269042363357
2018-03-05,921097,-1.8385246905652008
2018-03-06,1041199,-2.0893222254255388
2018-03-07,1047129,-2.2440679569687094
2018-03-08,948580,-2.2834691361848676
2018-03-09,1118821,-2.1042298321258244
2018-03-10,767431,-2.2553052895615666
2018-03-11,655432,-2.0363807426308735
2018-03-12,910082,-2.1282455269754119
2018-03-13,1053820,-2.4957737829932727
2018-03-14,1072227,-2.299642164782993
2018-03-15,1005800,-2.5921604219775389
2018-03-16,1026579,-2.72915074073296
2018-03-17,654530,-2.7975279813860028
2018-03-18,582889,-2.5187019091190068
2018-03-19,962445,-2.2856863473544426
2018-03-20,963588,-2.5091134872049832
2018-03-21,1004187,-2.4778383137775748
2018-03-22,929117,-2.4127628967375268
2018-03-23,925997,-2.3642494422491596
2018-03-24,582707,-2.501377694525146
2018-03-25,572988,-2.5907337017222534
2018-03-26,982513,-2.662918454080911
2018-03-27,1093741,-2.4359370304356
2018-03-28,1134493,-2.27027323200004
2018-03-29,1018464,-2.4516290313727422
2018-03-30,862546,-2.9516563211476292
2018-03-31,597144,-2.9533136929365349
2018-04-01,466927,-2.9266354524142253
2018-04-02,787314,-2.5224765013501265
2018-04-03,985105,-2.54632295571573
2018-04-04,1075755,-2.6222178788073158
2018-04-05,1008625,-2.4663364705984963
2018-04-06,919289,-2.7822747648871577
2018-04-07,585792,-2.690903022713095
2018-04-08,560863,-3.1154245166232917
2018-04-09,977429,-3.2722806724346927
2018-04-10,1190370,-2.9998401952720837
2018-04-11,1090557,-2.8479305987611547
2018-04-12,1192667,-2.7820773736532587
2018-04-13,1074174,-3.0161347682571438
2018-04-14,1194483,-3.5841698337903152
2018-04-15,723042,-2.7787100190704348
2018-04-16,1012137,-2.7241460930464223
2018-04-17,1056437,-2.6920351467719827
2018-04-18,1118575,-1.9598696073592767
2018-04-19,1065407,-1.9662587883677507
2018-04-20,917065,-2.464039686794758
2018-04-21,660680,-2.3874819820062623
2018-04-22,566934,-2.811200774605934
2018-04-23,880975,-2.42587746944827
2018-04-24,1050387,-2.3588251171810963
2018-04-25,986950,-2.5013174855432463
2018-04-26,923858,-2.4785045587132237
2018-04-27,967174,-1.9675501535077522
2018-04-28,678011,-2.2447850164344261
2018-04-29,609684,-2.0428045851395455
2018-04-30,917083,-2.5082897693721526
2018-05-01,944517,-2.2609872179887818
2018-05-02,868998,-2.1355302639589859
2018-05-03,930899,-2.3653725017071614
2018-05-04,896824,-2.3086710682375182
2018-05-05,603625,-2.5107927828279735
2018-05-06,535526,-2.615718446549935
2018-05-07,819348,-2.0241132470491126
2018-05-08,1041055,-2.0445240578432906
2018-05-09,1269208,-1.9042581672405681
2018-05-10,1337995,-2.1069551229842447
2018-05-11,1031316,-2.29213085625288
2018-05-12,627037,-2.2516480222233808
2018-05-13,576146,-2.9289657435181455
2018-05-14,1057696,-2.8698280330162618
2018-05-15,1172739,-3.2099495606513933
2018-05-16,1136702,-2.4317047484101089
2018-05-17,1052320,-2.2289231189865
2018-05-18,1018062,-2.3232655603398342
2018-05-19,655580,-1.7340388362395289
2018-05-20,534400,-1.8588306071458498
2018-05-21,851445,-2.0463626392018912
2018-05-22,944975,-2.2986456202543661
2018-05-23,979939,-2.1370619444289729
2018-05-24,1044061,-2.2695983325548386
2018-05-25,972802,-2.58016376869983
2018-05-26,675223,-2.0692968237298648
2018-05-27,606042,-2.037030021561359
2018-05-28,695849,-2.1232270728398839
2018-05-29,1000214,-2.2031313851421888
2018-05-30,1005373,-2.5941529334373929
2018-05-31,1026421,-2.1442798757440888
2018-06-01,943750,-2.0550073613560875
2018-06-02,623610,-2.3870811059298767
2018-06-03,538838,-2.5237558144630476
2018-06-04,790596,-2.0743686520293356
2018-06-05,908178,-2.1783552200488949
2018-06-06,932819,-1.9748749365350546
2018-06-07,893579,-2.1197806816938676
2018-06-08,899870,-2.2892524703304793
2018-06-09,603327,-2.0496872438612597
2018-06-10,619093,-1.4723495263194615
2018-06-11,994237,-1.6384237257486192
2018-06-12,1097125,-1.6597116606963926
2018-06-13,959373,-1.9557231540549316
2018-06-14,953267,-1.9063322486713441
2018-06-15,849908,-2.2254432017413892
2018-06-16,556678,-2.1575980718834296
2018-06-17,547857,-2.2042905243646831
2018-06-18,809649,-2.2912541015498977
2018-06-19,926163,-2.231668649248761
2018-06-20,1027293,-2.338567443946268
2018-06-21,981751,-2.1878782119975635
2018-06-22,918647,-2.2791494037001425
2018-06-23,600482,-2.3367665039280983
2018-06-24,537972,-1.9070870592212654
2018-06-25,809418,-1.8945523116750347
2018-06-26,985749,-2.0043813726481829
2018-06-27,931228,-2.2209763418268125
2018-06-28,992023,-2.1869615690985937
2018-06-29,943377,-2.4861999718032508
2018-06-30,609721,-2.2595767343357727
2018-07-01,469541,-2.3091363035732093
2018-07-02,804176,-2.2657120761039429
2018-07-03,832152,-2.2333681352233827
2018-07-04,751174,-2.181052446071329
2018-07-05,846226,-2.1183019430837198
2018-07-06,819271,-2.2977594436180597
2018-07-07,522840,-2.3012741953773994
2018-07-08,475782,-2.2280325512898376
2018-07-09,843693,-2.2537853713723113
2018-07-10,942079,-1.7542502076698732
2018-07-11,1008405,-1.9916680559883158
2018-07-12,1011827,-1.8893365697992872
2018-07-13,976455,-2.1844806377714554
2018-07-14,602652,-2.715996946386142
2018-07-15,365574,-2.6741986443042176
2018-07-16,771770,-2.397712665407667
2018-07-17,904301,-2.4947549733030456
2018-07-18,914829,-2.2483049960139554
2018-07-19,990529,-2.3701785224796574
2018-07-20,943424,-2.234504340611069
2018-07-21,551923,-2.3978302320614935
2018-07-22,496186,-2.6122937064272067
2018-07-23,825149,-2.9296413764530267
2018-07-24,922152,-2.62186547324021
2018-07-25,874727,-2.54030620024166
2018-07-26,870168,-2.5789396218773377
2018-07-27,855644,-2.3969273526337775
2018-07-28,540052,-2.5928917609700415
2018-07-29,526365,-2.76762008156295
2018-07-30,780663,-2.5427593779697566
2018-07-31,880090,-2.5792369908372748
2018-08-01,917341,-2.6290783940092348
2018-08-02,852202,-2.663677834880033
2018-08-03,808970,-2.68062715022011
2018-08-04,539482,-2.5256034783665915
2018-08-05,460401,-2.75100713037205
2018-08-06,790029,-2.8446669922666832
2018-08-07,905626,-2.8879395689760488
2018-08-08,956044,-2.6357587218895775
2018-08-09,904931,-3.2871291784322452
2018-08-10,813072,-3.0488817906253467
2018-08-11,529583,-3.0782073274902242
2018-08-12,498911,-2.7156016456860983
2018-08-13,815845,-2.6841246018706761
2018-08-14,843541,-2.9938536946111252
2018-08-15,876573,-2.8159840272399173
2018-08-16,808654,-2.7438559458575345
2018-08-17,764802,-2.730953838359063
2018-08-18,573128,-2.4770622534697821
2018-08-19,468079,-2.3605864233348797
2018-08-20,799378,-2.5459155480929856
2018-08-21,899499,-2.99291587476574
2018-08-22,990469,-3.2719018867628296
2018-08-23,908802,-2.886389142516816
2018-08-24,866304,-2.7309545111116247
2018-08-25,621016,-2.7977159710086816
2018-08-26,638665,-2.1827056673097287
2018-08-27,846758,-2.3683080698444123
2018-08-28,964575,-2.344795228551896
2018-08-29,1008111,-2.4018391167992661
2018-08-30,938094,-2.4857261296745321
2018-08-31,903834,-2.60665441191697
2018-09-01,625233,-2.3772056848782639
2018-09-02,491509,-2.6534622783983108
2018-09-03,692353,-2.4686840666527061
2018-09-04,887681,-2.8605549318587578
2018-09-05,1090633,-2.6661416754621148
2018-09-06,1002316,-2.4541996710845368
2018-09-07,1061585,-2.8776555542269153
2018-09-08,663671,-3.0193706861628438
2018-09-09,553083,-2.8138043772858907
2018-09-10,835178,-2.6439779244497483
2018-09-11,994405,-2.8392179743268495
2018-09-12,963815,-2.7856883743797569
2018-09-13,941627,-2.670363873065094
2018-09-14,944525,-3.0382258668384803
2018-09-15,599624,-3.1331185118628868
2018-09-16,532428,-3.2036073955327766
2018-09-17,877663,-2.6607162039910386
2018-09-18,1052356,-2.2599288393162489
2018-09-19,992308,-2.4907346643145383
2018-09-20,975702,-2.4506606369202153
2018-09-21,926339,-2.5964337587268731
2018-09-22,654695,-2.9509148021440259
2018-09-23,580504,-2.7416160855133729
2018-09-24,989180,-2.5309936011290142
2018-09-25,1060946,-2.5141490209220696
2018-09-26,989901,-2.405386159188287
2018-09-27,951963,-2.2731052606038862
2018-09-28,955588,-2.4862659448818505
2018-09-29,614814,-2.7078534619858678
2018-09-30,508248,-2.3159329720219106
2018-10-01,847597,-2.1331998150913636
2018-10-02,849692,-2.1018790381877848
2018-10-03,911932,-2.1692294308592923
2018-10-04,1001531,-2.70175248698655
2018-10-05,964479,-2.5807554011716767
2018-10-06,611926,-2.4678110302560272
2018-10-07,598098,-2.3659380805695238
2018-10-08,834290,-2.36204210981749
2018-10-09,948724,-2.1829721749780786
2018-10-10,894805,-2.4200413946250037
2018-10-11,902646,-2.6502277021598193
2018-10-12,889068,-2.6455924875416996
2018-10-13,608381,-2.5470084214092763
2018-10-14,539356,-2.6391691220937941
2018-10-15,937516,-2.0921705704568114
2018-10-16,1011881,-2.3045423702258558
2018-10-17,1096478,-2.5724001912652743
2018-10-18,1004252,-2.4545217113199991
2018-10-19,1005517,-2.6765640477923949
2018-10-20,724810,-2.7567216642075221
2018-10-21,586147,-2.7203880857296374
2018-10-22,967601,-2.4313039489157462
2018-10-23,1057853,-2.4005006753565019
2018-10-24,986021,-2.2976035493733535
2018-10-25,944284,-2.3720836796446156
2018-10-26,993938,-2.5203861669923273
2018-10-27,628136,-3.0669309735534638
2018-10-28,542502,-3.11057852376922
2018-10-29,898984,-2.3848759758001661
2018-10-30,996834,-2.8333338905359091
2018-10-31,1041424,-2.8814085567602721
2018-11-01,943394,-2.7466084582633625
2018-11-02,936528,-2.6908906318798644
2018-11-03,617289,-2.8509739792401825
2018-11-04,552803,-2.6696539459596789
2018-11-05,833832,-2.4004509001606142
2018-11-06,889350,-2.3733408360811286
2018-11-07,1046788,-1.780143127299427
2018-11-08,999018,-2.2954803955627381
2018-11-09,935627,-2.4197067534218926
2018-11-10,668026,-2.5695677164067363
2018-11-11,630789,-2.55882643941849
2018-11-12,898196,-2.6928448272077907
2018-11-13,1020574,-2.4490873459086515
2018-11-14,1016788,-2.413310604396222
2018-11-15,1016350,-2.4743723430472508
2018-11-16,947561,-2.4994272430178226
2018-11-17,704199,-2.4892062493863172
2018-11-18,592857,-2.3239182290957792
2018-11-19,819784,-2.2815829483630163
2018-11-20,941733,-2.8141162403900108
2018-11-21,977160,-2.5374416526177961
2018-11-22,802343,-2.2858853949211455
2018-11-23,768326,-2.4961669181321473
2018-11-24,559923,-2.6238006846008912
2018-11-25,547360,-2.3689310974818785
2018-11-26,942605,-2.9188557788138714
2018-11-27,1016633,-2.5897918726261087
2018-11-28,981786,-2.3364502776767773
2018-11-29,1037268,-2.53629768494875
2018-11-30,1077760,-2.2137717160624386
2018-12-01,756051,-1.9431887665553988
2018-12-02,598522,-1.938033883026663
2018-12-03,851454,-1.9006212406473901
2018-12-04,978128,-2.1858978913367451
2018-12-05,991416,-2.2704828408927051
2018-12-06,931264,-2.6478329706567085
2018-12-07,811416,-2.5040126883235492
2018-12-08,553348,-2.8937917919845129
2018-12-09,435842,-2.7032801242002651
2018-12-10,720463,-2.5804204246476692
2018-12-11,873531,-2.6170774125196639
2018-12-12,916359,-2.8476497251588531
2018-12-13,813702,-2.757928515225867
2018-12-14,856837,-2.8473223828698084
2018-12-15,520062,-2.521159866431312
2018-12-16,435002,-2.4718258468244088
2018-12-17,688144,-2.3758153839586544
2018-12-18,759220,-2.4726568479722486
2018-12-19,791198,-2.4605168805160766
2018-12-20,887128,-2.6540153547918077
2018-12-21,839580,-2.7306084573734153
2018-12-22,513279,-2.7043152634409662
2018-12-23,415287,-2.4014554792211715
2018-12-24,493355,-2.364394826766016
2018-12-25,418158,-2.2415846390932832
2018-12-26,512284,-2.4559032215857513
2018-12-27,634486,-2.3732791487125526
2018-12-28,613217,-2.5619011302372448
2018-12-29,478174,-3.2226928359797307
2018-12-30,423909,-2.8500949620346105
2018-12-31,520036,-2.5948614436447524
2019-01-01,393035,-2.2447960682608543
2019-01-02,558371,-2.3181079430357165
2019-01-03,678040,-2.5812597546893938
2019-01-04,651000,-2.4291819171257556
2019-01-05,424952,-2.5663401114605771
2019-01-06,412706,-2.4437849121673136
2019-01-07,646953,-2.5923635798372855
2019-01-08,790106,-2.5325298763023323
2019-01-09,840894,-2.5919371288034045
2019-01-10,824275,-2.3040870854933644
2019-01-11,757382,-2.5689915307843392
2019-01-12,527740,-2.6182658825269289
2019-01-13,445680,-2.431792686216852
2019-01-14,735581,-2.544897242012166
2019-01-15,869020,-2.5039395348214546
2019-01-16,875875,-2.5462331249699481
2019-01-17,804440,-2.4832333007452005
2019-01-18,834494,-2.5004864593138
2019-01-19,593998,-2.8977253928819
2019-01-20,459250,-2.4262912069207747
2019-01-21,668847,-2.2458595943865025
2019-01-22,743002,-2.1961522535383868
