date,total_articles,avg_tone
2017-07-21,549855,-1.1110352476405927
2017-07-22,402773,-1.1685134068254337
2017-07-23,355940,-1.1205047856948407
2017-07-24,591954,-1.1173166646953523
2017-07-25,629820,-0.99862856562133751
2017-07-26,600716,-1.065940519537838
2017-07-27,623219,-0.95159068235308408
2017-07-28,601432,-1.0884963359015991
2017-07-29,438260,-1.1054950783103306
2017-07-30,400088,-1.2429190150108276
2017-07-31,626338,-1.0477111507384329
2017-08-01,643519,-1.0755997635328833
2017-08-02,690858,-1.0717395844212527
2017-08-03,635032,-1.1044260677182092
2017-08-04,632613,-1.0959985098245733
2017-08-05,388875,-1.2179541589739262
2017-08-06,360128,-1.2187457411413454
2017-08-07,613278,-1.0904565164279321
2017-08-08,644702,-1.0947591984300289
2017-08-09,645766,-1.1789800910018944
2017-08-10,570913,-1.13631882808474
2017-08-11,577652,-1.2588876713753223
2017-08-12,401197,-1.3636771123895934
2017-08-13,360618,-1.4801663526386288
2017-08-14,560300,-1.37767374525039
2017-08-15,640530,-1.295615764105736
2017-08-16,639495,-1.1981129377607183
2017-08-17,647137,-1.288519446400773
2017-08-18,559408,-1.6627550884116158
2017-08-19,420631,-1.589653512755459
2017-08-20,370064,-1.2651867986496244
2017-08-21,598046,-1.1790302226929215
2017-08-22,607633,-1.1279777446179642
2017-08-23,650292,-1.064824593534947
2017-08-24,256524,-0.86621317543421461
2017-08-25,532282,-1.2351930986895954
2017-08-26,436120,-1.3889497956199057
2017-08-27,380135,-1.2825777007463277
2017-08-28,296019,-1.016172542789531
2017-08-30,293685,-1.1081342491527222
2017-08-31,578255,-0.99681399075723431
2017-09-01,580028,-0.883705623445757
2017-09-02,417995,-1.0898223044922017
2017-09-03,376039,-1.0423566758496261
2017-09-04,522103,-0.91438401510879364
2017-09-05,604541,-0.98013116726641825
2017-09-06,675555,-1.0292238392377937
2017-09-07,665502,-1.0388967403806295
2017-09-08,648277,-1.133306405647533
2017-09-09,426724,-1.2284956562798526
2017-09-10,411679,-1.2856260150026726
2017-09-11,643422,-1.1828947075674583
2017-09-12,695402,-1.0658609917571364
2017-09-13,680090,-0.96285977058177863
2017-09-14,684685,-0.93355154525576933
2017-09-15,566030,-1.1111623812141902
2017-09-16,409072,-1.1667207926999772
2017-09-17,391985,-1.0698206070141867
2017-09-18,615006,-0.87153479647309762
2017-09-19,663199,-1.061298622278952
2017-09-20,692142,-0.98902093035068606
2017-09-21,695253,-0.900649015400822
2017-09-22,601643,-0.95284708564900789
2017-09-23,443669,-0.8960505861475121
2017-09-24,388091,-0.79172410342199329
2017-09-25,644515,-0.8611377335484075
2017-09-26,653230,-0.90158125672018086
2017-09-27,611135,-0.88574957444090419
2017-09-28,634630,-0.826512554544848
